summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
fCqmZiB-AaWDbhDjLS0ZhtySeJXQCF4gjvuwKTHhPUIe2pw,Chapovich,92,I,55,39,False,False,False,True
Ui0jkE8IBW9NyieE-z_DbDsxGhmBamwmnuPSda44QbDdHds,Sk1T YesHay,158,I,82,75,False,False,True,True
awGLCmpLIP9tRkxfXjcZkZcX2y1XSf3M7Iloyf75oXec8s8,Pleutre,20,I,112,99,False,False,False,False
tYOX-I7QZwRv48th9M2sFdK02zizGIUIUfbQL5U2rd_BpsU,Filip321PL,186,I,41,29,False,False,True,True
gCCgv0kzkjADP__q46joHVyf23VREjXOKDO9eTe7sDUyVmCD,Zyneste        ˆ,15,I,54,42,False,False,False,False
a_C-sz4_402Kt8KfK9iC2JluSXkE50kL2wThU3w8pvQm_Ky8pIyAEvF79g,NigusPrime837,265,I,74,62,True,False,False,False
ew4wX7-tGyGCYguVdrgNdUUsNX9bsHjeofQO1b3MKCZz4Is,keep focus1ng,616,I,212,186,False,False,True,False
PRhWgcIcGaGm7DqZMYgJzakiFhIk_r7c74olgJ9L53dp59zk1IG8fd5p1Q,qspogxr,1,I,98,71,False,False,True,True
30g_0vr-HbmeMOue_GoBl0Qd8xX0gZfcSgI-toDtZaB_55tt,NinjaDraken,48,I,72,57,False,False,False,False
yR6i0CsbU5sUrCCeF0Di950yV8NUZaFdK0MVOKYeHtQ1HdjWMfezVYadDQ,Dwillavalana,48,I,78,72,False,False,False,False
5G3ZqrkEhMUajKxKwJ6JEikzSv2V2fxrMeXh-rz7Qp9inhftYE8sWgLeSA,emppu2,247,I,129,110,True,False,False,False
F8T1v26Xph9SNKsloHEdlGK5oBMXxgF6lWGlLx_AFt32Jf0PRjhNIMmuuQ,Beadolenit,122,I,92,60,False,False,False,False
sjLRXXxVRFyFYp64aagLOpS0lH__mMUW6t5lDUqUqKJl051R,My Ashes,0,I,90,90,False,False,False,False
8ARPwKywy4eZzU4vJDqm2d1a-9uE8nNfg8hSjQgtN0ru75Y,Gilles Fedak,401,I,77,55,False,False,False,False
anJEmOxnBgwnkuUxZ6OAH2MuT90rl6Q6WE54WHP2OCASNWs,LogMeInHamachi,3,I,87,70,False,False,True,False
vw5xVStRlSSdvZSg0z9iqunkt3nx9maqtUDZawK35kg07ls8,NorvegiaOst,276,I,124,107,False,False,False,False
Yn1E0tfBXru9OhgWQ7WPVDiCGgESJIz56bvWMgouwxuyRf8,Mysterias,367,I,184,169,True,False,False,False
rxpHizgpCjquVpYRm9i5F3QW7GKiKCpkNaOtxrtyMsVGT6E,LíngLang,1,I,59,50,False,False,True,False
4Ub7Fe0KIPvFxMfOXCUTXvGJN7oweRJ-dFdJaKYcxJknzN0,O Kevinho,143,I,144,132,False,False,False,False
_ZRvvCFNAiobcyc-rQNwWuD7wW0NXZ51F6YQACM2Kfpb-G4,calce,83,I,107,107,False,False,False,False
Wrib3VQY3iwvmYOrhlfv5CjvMTyh2qD3KCgxewWdr6VFe-mMvbNNKQDKHA,Weakside Jesus,25,I,89,92,False,False,False,False
-bSeQGnK-X9cI0ze7YsOe5FDuvUL9U9Gw924L19iVycFDiw,Bl0oD,78,I,90,73,False,False,False,True
euKGHZethQlqp9GjgV7cx8x9pwu2QoMtjktNTTTHABiftVoQ,Sudetský střelec,598,I,240,204,True,False,False,False
WfxhVWXor-gmxrJyYTqlB4BtA720BQ9tRoYQspl882xkLLzhlZqU795Low,FEED TOXIC SPLIT,202,I,105,92,True,False,False,False
sZvlhnYZtgL1mvQJBHRL9tMnvO5Al8qWhisQzdnFromMRFI,thebosss111,502,I,102,70,True,False,False,True
rEYn9OZg-8xI_khnoYMmoo00x4SNkg_LU4TwB9ho5YWTz7A3QWcf6Bkmmw,tyler terter,532,I,190,158,False,False,False,False
ack8iGKcRGWqlFBsSLNepa38yp9uyQCOLEJrrk7C0qA1ukc,Serover,135,I,127,126,False,False,False,True
liRAOWUO4F0xxgECxVOmjKEsDMq5DIIInt1Y7QPuuz9LPsc,Celiksen,42,I,128,135,True,False,False,False
zhUi10biKxgYVYVEnAF4x2xUP8yqcwK_HNuGpDC-e_Mbzus,gebroken man,94,I,53,50,False,False,False,False
rYJlqZTGdf7EpReZ5Iym3W4UsKPuG4brjPO2bTJ9eS-ByIk,YouWantTheD,1,I,191,172,False,False,True,True
9kGRRFmFzh8EqUIlmRdZlyDO7d50RFIYGk6yUy33Im24ywA,Schmutzle,21,I,102,93,False,False,False,False
StSAkGWXSimDwQtFMK_Hd_-Vuh8UeG1heSFJpuErUzdG6p0,ScienTrist,328,I,135,116,True,False,False,False
eZk8c7PdAC3X5Akzz_gxXGW2XVW5QrfDz9WTM_x5WWRge0g,ART Tuk,45,I,141,124,False,False,False,True
GIixm4GjEyQ-fEcWE--V0Q4k6UQbww6DczL_vgx4J8J2LU79,Drannol,46,I,101,67,False,False,False,False
Qv6e3qZ_4TRPIpznexusfGWV3Xl0h1KXN6nJ2UiE3naE31Q,Shozuki,49,I,134,143,True,False,False,False
5wqk2h6QKWRi_G-g4dPL4J7LjSUfsMR817q_nQR0D-5ThUE,Reformed Yxiss,0,I,106,84,False,False,False,False
jYJjntOcvqTZbjmuO83j1TvSe10v0xmx7SBawOkSDGI5x0c,SaltyNightHunter,60,I,38,34,False,False,False,False
SCO2cZcAoTnOxF7meo3_ERThoJ4pACPdPQSN5QeNp7Lcdthie-5rduVU1Q,DEM0N KlNG,76,I,106,82,False,False,True,False
0na6RTW5HBA-ti3ybUbYOjU-tHKVDZppl1IAR4Y28N6cp5w,Mogs,128,I,124,129,False,False,False,False
ZKj29fyTrZaVm_D8mxiPXlIMVQuVohxO-NZ-QDR5qfAS4_OE,cabbar and maya,0,I,68,55,False,False,False,False
dPBRHg8XZgi-IFJYp9HW6-xxwNDoXtDfH2J-toFmdJjDFg0m,Masutadooo,117,I,31,24,False,False,True,False
vpE9wbsf6B68khf2eIlb1eSIOefr8WfOCSfc-XttSZbjvW6Q,Xelor Enjoyer,0,I,71,57,False,False,False,False
3fJTUzhGBhIKRMl-oXjZ2U977ltSCz0_UIZOnmkGYQhfG9Gq,ShySolaryL,126,I,130,128,False,False,False,False
Y29Y4K6clM6mAwPXsc51K-w4-1U5YJmE92iUHWQgjOj3nzk,2Glaceon2,0,I,84,91,False,False,True,False
e6ko8KW0reFV6dwt6_hF_y0PIm10Mxc6sG-a4AgoM7GxqU1XFDjdv1o-0g,Eldjrilelm,5,I,56,53,False,False,False,False
cuSSE_vnu5jb5h_juoZqwDE1azAcIrmwcxW7yX3nkuJcUCM,DYN HUMMELU,430,I,365,338,True,False,False,False
VliM33ZXh5JpsxSkJlY-uWV30a9UuJKjVqpXGTXruLeL9Dw,MMG Groderium,180,I,66,50,False,False,False,True
zeweR_dYTCVhX9OlAdqdq9C03Ln4hEV7aUQbKd69NFaUN-KB86k9yQXTGg,WillowsMisery,48,I,27,16,False,False,False,False
hva2rBTVw7nTnu8VZuKgRHF7Q7wyukDDEOopticv4fmZRDAMv90aRraH2w,P1LL4N,213,I,83,67,False,False,False,False
3vapM3B6J1DE25Ca6FSF2DqMW33nnZjMEeb2sw0QkxHlbwex,Uglyskills,223,I,54,42,False,False,False,False
5VX-rT6fzqYV1X34AbZoXEzZt4ElZsPWsltcbYn-swhxB_Q,Emil123,431,I,173,143,True,False,False,False
-pV_nuIuspgLKGfZ3evBRPyumZXUlhj1lBEFm7J1rPsIHI8,Laxxi,166,I,73,64,False,False,False,False
6sX-p3ui8rok1cWulBG4sF2Z7kZ-1qVUgDThrppZxHgVuftJ,lukjal,299,I,128,117,True,False,False,True
Nifd4WF1EpHOrUtHtfbJNUDuTB8KaK8VmO5G2T80csnBebA1wYnn4wkI2w,Hakuji Weakside,215,I,116,97,False,False,False,False
X_1L2Sgxlr739Q9PuAtiCmgLGr4vODOFzAf2EoNWMrqMCXY,ŚØren,0,I,83,86,False,False,False,False
7Ig5FbP-2PTKNntVJ-3zTN4EsgQAWWT9kjWXpnVnDsKUtfZT-GFyCXh2kg,LFT GoRinKai,188,I,75,66,False,False,False,False
xIAZ6MRJlHIw0V_fiOcYnG-3LC_LowqCRyQWRoOtCq7CGfM,Keycraftlad,111,I,204,210,True,False,False,True
5hlqVn2XplBMAON0UsZRyx8jBCCrnw9V4Tl6bgtjzuLYaPg,KyTex,1,I,66,45,False,False,True,True
MqxSBrDJ3cTjc_AUnTM0qLbpwzvWrsxZfaJFB7tVSuc9kDQ,Ademir,77,I,162,152,False,False,False,False
2DK9aornD6PMsAOokv8ttOe3MSV6LqwmdEclNcZI5DbyPuw,Ruween,1,I,63,49,False,False,True,False
lLje0L21CM7B5aOcpQ4e87npD0Uqm1HVTmJ5kwbRSAkMMqU,220BPM UPTEMPO,0,I,175,163,False,False,True,False
Bed_AvXCzEPA5Zk3tBjp0bkAmk_ZtpUhkD0e3C6Tc9HOj2o,Pharus,159,I,28,12,False,False,False,False
LUmqq0g-RFikr5G0weQTA5pJxaSQv19NaCFaujVuXR33lrU,Basav,104,I,118,117,True,False,False,False
nawsp8b1NdXDqo4_i6G3dLK_jzEn2OyIDajJ1FBVlpqwiGA,MT Sorrow,223,I,100,95,True,False,False,False
gFC4Bfo7IfpVteC5ClFcSVNs97rJfFGX-sFpuvX8_xxlnvj9wNXD4j5MSQ,23rd January,172,I,204,192,False,False,False,True
owVyRq0pjKMPESMDtOq-KIm3V7oPDGes1r1Oqi-hTlq0xvs,Jason Stattrak,114,I,38,34,False,False,False,False
SZ8X35WSnYcr4_RcdsLW8mA-OVMPN44FbVCYUGAoilfuWzg3,Lamatata,8,I,43,39,False,False,False,False
33_mw_8Xtp8CR90DDrlQqnR0yXpb823u0rIF1TbOBR-E_as,TTATT,94,I,69,47,False,False,False,False
_23WTVrF2pEhs3R3qowJUdsAKjKf1XlmB2Id8eg8sxJlhoA,yoooooooo,0,I,93,91,False,False,False,False
gWjBWqQj5-H7C8qk8a-Ee2scJzAK9NXqn2n4wH3DblHRen8E,spoko stary,334,I,125,101,True,False,False,True
gDPHTtZURUTsYbhnHxtdeaxWOVfwnom-7cdKA3TXdcc3bnQ,Synea,377,I,124,97,True,False,False,False
68RzcXN7dPw_-PMh-9PVzxqEg0iVfU_5MqDDlXTKzPlr_Ac,AC Muja,79,I,116,100,False,False,False,False
_JhYOrLJ-ysgSOqJVYsEc0P3TH3iQibQ7p_DI1GlFP7n5tw,Čau Bramborák,41,I,103,88,False,False,True,False
VViUniQIxM3ADfMsZqTAWQT1ah07jLVOM8PL8SR9r2jSayA,TMP Tiger,42,I,29,20,False,False,True,False
Bu5jbB53Jtv-77fdKUslZIHhSZwaabHWXpvp9V3T38fAsJM,abcday,63,I,38,24,False,False,False,True
ZTtoZcnIo7fhY21gTeNlj9nUjPTkQRi6hxzDARzzrvaWRb7I,HMPeiWan 60124,23,I,65,62,False,False,True,True
2russZ6rsmbTPo-73oZZYRQeA62-bJ6SXSz5FPc-TlecsWMR,Ghisouu 1v9,99,I,74,72,False,False,False,False
uTFMYa_Bno3BJdIWY05snQ6X_ExAwchU-bW9peAyKU358FM,Dhaedraa,315,I,77,67,False,False,False,False
VT_qUM7xoiuADa9eb3DOucS7GvdvZ0xQOiwfYd9M1OZT,BitByte,252,I,138,120,False,False,False,False
ivTEQfd7oX_QXhKVaNYXESRq5SDBMmgaoU-Tvq6g55D84AI,lginio Massacri,0,I,91,70,False,False,True,False
HvDydFKEYlxn4PNdEjVBwgQIwzUWaMJB9EWodbaYVSC9HZo,MrAxel,166,I,84,71,False,False,False,False
WR5_g1GdtzLOVkFayTmFRYeC1Vksa2t1pIWtMSeGo2eg-QM,Karavusk,45,I,87,72,False,False,True,True
uUpYoCdz_fvdWYoCJXO2e1I07LVGECH3aPjufkZddDQRftI,bleachichigo,153,I,106,99,False,False,False,False
egxK0RCOsobKESBE249rSNBiKv6ROhcCwYX5wEzL6tZav6E,Samuel Etoo9,261,I,59,54,False,False,False,False
eox7Lq3b9Eeq-ypMmA1dSwh25EofnHmEczi8oQ-hcIz_rixM,Reformed Onion,39,I,119,114,False,False,False,False
zxNENJRgPKD_iYZcyqK1G39XBXoEN5L5joGzPoXV-40jfiA,KΙAN,1,I,90,77,False,False,True,True
gNRYkt1Jz9ymwbTzQWDH-6iT6_NUkBkFdOAznjr4kTcIL9K-O-OzJIhDwg,intention777,580,I,120,91,True,False,False,False
-2CjKAtxM3RG1doplCgSb4I0SujD4Lk9THwt76SpjhB03bDL,PitsaMeisterOtto,33,I,62,61,False,False,False,False
ImwOjkLzRMceCI0736b40U4RBpHcmtwDY7cVVaY9sgxl-xvDxiyKHR4yDQ,TTVGwenWannaBe,324,I,161,145,False,False,False,False
fohPTTz7REv5VmfyGRbuK2aTHqUCfProU9D7eIYv6kHvn8w,Skel,85,I,57,49,False,False,False,True
ZRTaG6_RBi5Ot_g3JKfB7VL8PYe-5cu-SjGSeIiS4awrjQI,SotF Kelvin,184,I,158,143,True,False,False,False
RO0zGDmGqmSUKDG8OJwmH55RC1IYkMXhWykz0Yx95LyBmaM,αiy,0,I,33,30,False,False,False,False
t2h-f6NdrwEYdR4OLwbRIEdOOS9DevqhRzhlT3xqwuHW8s-5g5Zrch0NAQ,Riketurn,120,I,93,65,False,False,False,False
gZwdC28-Y68_4NAsC5rG4pFr1vfvMqsB-c_i1xUV_t04wL0v,pr1nsz,173,I,77,53,False,False,False,True
gi9TP2YOMTuV_T-D74XSIN4IaYBjfH-chBjlylQbByevFsY,Connan der Hu,2,I,134,113,True,False,False,False
Vl828-o-y4pmWUcr1RLt1tcYIqAoOW40ixkFz7A5lfw-3OXDa28W5aJaZA,Infernum abuser,198,I,121,113,True,False,False,False
JNW7MdNc6iYbrMgbSep9L5JbRlTAKYT1CzsTNWRWgkl9lDsB,PNC Cocó na pila,183,I,63,50,False,False,False,False
ZA33N72jFvGITtpRQ2QVfz0K9s4PblWsajObmihCAFGrOkE,Ryujin,157,I,43,26,False,False,False,False
feneVPcLPHR1mJvAMMoLbN1ir6uV-bsTUJ76XKK3BbwkpL8,MasTea,226,I,105,102,False,False,False,True
PL6r5rY1c1TG674g9Kf3ELrSpmcAYaRtkT4iYEY4FjfxMC8,Speeding,113,I,119,106,False,False,False,False
RX-XN_1zWwIp5sDSZmXNHkLWVkYPx8QU8hWopPjp2vUPBvMG,Jungle is trash,183,I,64,53,False,False,False,False
-fnfIdMyx_R0-m7HMEHD90XFNNMPgYVgv2WO1gWSWQd54Kc,Train OTP Thresh,0,I,36,16,False,False,False,False
Yl3jfYkdkupA9XGHqxDq4lUZGhmPZgiYpk0NoxlINnfhTQQ,APO Nono,273,I,101,89,True,False,False,False
oLJAtEMDAgoU_CDCstjjQ7Ecm_iRKViqgoZffRNH12RQMlKI,PermaBannedPryxo,85,I,203,181,False,False,False,False
KXH-jidu9Tdhe9GHcXUUGfzoe5nfA5DQFztg6kHK2T3CxeGozgXxxfJRCQ,Ziabbilills,363,I,85,48,False,False,False,False
HGfmTbn3S0l9-X9lC5kUu3h-rdXchQsBBtqCXsXguIgPxVk,Bakiz,147,I,84,67,False,False,False,False
A9uQTdb_TeWTsz5pKYrgYDz_rucDMGqe-pCXJZnPiF11HQ38pjH4mcPoqA,ØneFingerPlayer,419,I,277,250,True,False,False,False
N9LAG0fXVhL0WNLTZ5b7ccb2uQR3aOxJyHEyr70B2MbJbVSt,Ukoy,128,I,153,147,False,False,False,False
64C2uRv7vAHnOpl9Ddjft2shT9bWE5NNZAVZqviZreRiAPTB8o4LwpyLbw,79 angry,289,I,49,34,False,False,False,False
0Oxpd5-80oj5se1nz_53zsHP-T7zGcR28m9dW0GA5KQTrvKJ,CapsIsMyFather,215,I,240,231,True,False,False,False
cBT7G7d1JK32iz1En-2ItaO-70wvqmGMYCE70So82FIGDYxK,Falleo,368,I,83,62,True,False,False,False
JyUOBMbiribaX8zaPWAhaH5lkT64HQuSbmNaB7pOmnU81Kg,raphibst,87,I,100,90,False,False,False,False
xwbJH2RBFeovJDMw9BsKfxV8csfTDU7zrw33uXKuVLBcF4w,istari34,320,I,126,113,True,False,False,False
LekwqOmYtqZNgSYUSDJ_3ni1YfvLWXg3ESNnsyUIQtoh24E,WindMimiC,44,I,130,133,False,False,False,False
ecHOYWKUjOlmIeaDd6j4Wp0wIURoBITNxJ9NKSsQzYmo0-4,lf catboy bf,0,I,80,75,False,False,False,False
QxucyATFwxsFFlEgBI2hUH8aM0IyTHWjVwyH4AHm2uiqY_V3t-EJxqIr6A,Ms Janna,503,I,107,55,False,False,False,True
qrWFHYji-M9Ocsi1bw3F3B1gv_4WG_SChv2ckOwn9Ntrj69kNbnvku7yGg,gmsartun,559,I,203,189,True,False,False,False
qzjecDfja7cnmrSxCkvzD82Jm-ZAEer5TJr1mxFuDj-l6Ko,Séné,124,I,113,102,False,False,False,False
_n8ztiOxukdZQvcnkchtVqbtrY6-KyAPD6kSWIKyaA6OG6J48ebmyHOfVQ,Ambis2,700,I,169,136,True,False,False,True
K0ip3AynGaknh3OBGqDWo_qoMtxDemN2IAYxpkRRJtYwGKiERKS5Qxu3sA,earlcup enjoyer,20,I,45,39,False,False,False,False
7OYFoRJ1XLTfzGrwGvGDmGkM-G_jfD_R368h7eK6BzptibD0hLJvCwOZxA,Dragon Queen Veo,104,I,86,55,False,False,False,False
qK_p512m2tmWz1Dfj6YVoV-MuTSshduoC-EwMKMjbOBOsc8,Bonona,214,I,93,67,False,False,False,False
zErHGjHfurefZjUB2P1EO7RPypQwbgtcTfhH-wGuy6WXuSg,Deschei,1,I,122,116,False,False,True,False
LsK0Bo8diSRRMVk5x740MiVL1WUmjmmDfP02vvQKpnayzFAv,XAREV0,305,I,237,210,True,False,False,True
TTc15pG2Ok7YFvms56D_GDKOy2pnjUgza0tt9-jGca56jk_dLQdj-xM_MQ,Fluffy Booty,41,I,96,78,False,False,True,False
PFpacCIWKheocWCfOJq3YbCGM1gaA8ocT0z43mFBQ10ghhdS,PayzBack,110,I,137,143,False,False,False,False
IYMnowyPtjFbKarK4sM6HlId183f03CfZ_BbpvicFiyirdM0,Issatabby,0,I,76,76,False,False,False,False
MttbT3KuiNVPvLmXZjocufH8RivO3fhO4DORMu4JhBvPvpk1,Fabîo,323,I,91,75,False,False,False,False
Wq9alx4iLr5XDQYLaXVcG5aFagmcEo8G-WZcF_rmGyC_5B_E3zn0zrrXrg,Teyolar0,361,I,196,165,True,False,False,False
UwwHpdlXiPfvJh3XRudRX183EIrz6fcgMM4lxSNLDLCEBbBGnUr0EF8OJA,Homrdar,19,I,156,127,False,False,True,False
IhfEsGwpMlfScJoKotn90XmgQ-T0jREirF9oDTcwirY63Uk,LVT Magamos,124,I,49,43,False,False,False,True
uTllvef3DC0pI1p0fDNUp1StPD3p8qt4iNpw-Ll643O8TTXV,HotShotDon,5,I,53,44,False,False,True,False
hcU03kfyAiGt8_Zp11Xm3x-Qm0pzPqhLP6QWDjtexmuzaB4cIYDYWFUDug,ANOtcHArtYAN,78,I,54,17,False,False,True,False
36At_chVKVhuxjMJ1oRzpekzSEMnUEfNaFW5FIhkULF9Jd6J,Electr00o,74,I,86,77,False,False,False,False
Rx_fraIoOQLOrhSNVMCOFuAN1F1pfTyJlUn4nlitItveWd4,Sarôs,26,I,101,80,False,False,False,False
qzBtVOga7eOcNJ0zzpmwg6z2Fc-wdWt9wSCuI3wCLW0ZoWw,Yasser Twerk,25,I,54,32,False,False,True,False
JtEQfal6jxscuxzim1Q3cjfb0AQdnggyJgqzhNhcFoM-Iol0mTxBj-QoGA,olafeusz,46,I,193,196,False,False,True,True
8fjoUkxjgL47h4NXH9QEzlWyCdxFkIJNT7-K3B5eZvRgsuE,dédé le berger,88,I,52,40,False,False,False,False
Ubhq2ylHZAIwN5-PIbgpRytzMcGuPmZHeDLYSCnoqPAtgz0,TeamSpeakUser17,118,I,65,48,False,False,False,False
Dyo6knV89X30KjTinxXy90Fcqqwuvt4QM1DihvgT-752VHajwe49bLGU2g,,0,I,91,66,False,False,False,False
qJZwGBNy-8fQMtd2gtsajlo_QKdHscCjWYApfgnVRQRbMfU0PN3i0aOS8g,piskopat yazar,112,I,121,107,False,False,False,False
3SQq48FhksQZNGbJy2lkL5-90wPN1PGQmSS1gejlzFk0Sy1Z,Adc God Forwat,66,I,118,86,False,False,True,False
1iAZm48Vtjv9QPd7cae8Rv-XXW5Vdbm3Q7dhBBog24Mo2PUdzmvIfLAs5w,ephemeral art,275,I,47,30,False,False,False,False
NdCHnraWpfwKCZUSTiexm-Gc_cjUqSir0uPrek8QZxt7Zc7r,JEWISH KILLER,43,I,33,12,False,False,False,False
puE1G64h9iWsRuOhryJDYHBHFGGGenV_cLOEiiaXw6RHuYs,mercurytm,97,I,109,97,True,False,False,False
JIoeEcbmmRpcg2jb3QcegNCkJACqMoo5Iumq-E_CyU3LPuPCF4Ro6M8jyQ,I am KReature,0,I,54,33,False,False,False,False
lIo_m_scc8Pu372Qm8kXGCHjpIypFRgu8EoaB9ApF-56QZA,Rοsén,0,I,22,12,False,False,True,False
hv5BAFgcpqHIAN92FwBeDwiog-iHE27c-xCXpf2Qs1hGWSA,Nyle,402,I,163,143,True,False,False,False
DKVrofp-T01mR9y4mmUC-xFqqBUciU6NjtVk6OoI_YJ_sI-Yo6pkwe0ndA,iYB,0,I,37,25,False,False,True,False
batnJ-s2ce-ULPaCERyEZno_d1AyyKgnceAOxtSHho4YqIAxdGJhMJn0vA,NJISEKAI,391,I,119,86,True,False,False,False
Akt5UeTWqm0zubClkW6imiMfkcTrDE4Ty9-ecv8d3k6PtI5XBd7_g3Zw8w,Sanest Santé,194,I,37,23,False,False,False,False
EOH9xz2qa8hFfeKepBzWPS1T9z11VsWgWRD4Ve7VJJm2v4k,Only One King,232,I,57,49,False,False,False,False
vxSul6nTKyLCnJk4FQuB_dhkoje21Hbj3LGPQi1XDxuaBznxRTxjr9FRwg,ultrakoks1234,130,I,61,48,False,False,False,False
spU9zU_J8hzjIhASTjqGHFIXpVFtJ0Q7sY0GGEzod8x5h9YAEXscSld0ng,Reformed Kordak,132,I,93,93,True,False,False,False
WUQCar_-ncR7orQ8FosbcsY7nb84AfcJ7obPxeCRoaEVaNw,Araturos,6,I,27,18,False,False,False,False
oKoYeWBzL1yVZDWJGvk_4XI7xlVBiI4MZFrtS_1L1fum2Tz88SZ4dSrrWA,Rust D Knife,0,I,68,52,False,False,False,False
zUfD72mI7krhcpnNTi8skCMmhX5a0TPFdFFm1mAHrZcRsP4,ME Autmn,3,I,65,66,False,False,False,False
rVqKVyKCh7r5AgutU5YZ--iSkQp9Ho4s_nIMEB8yIibedB4u,kéi,383,I,100,73,False,False,False,False
RjOTw8vS1mSoxdAHC2gY-hJVY24pfHey6PkCPdwPMmO0Jet9,1231231234,1,I,38,40,False,False,True,False
7w_pmuU6k2OIcQtZraE6Dl4SkJTGyRutl8dhuzi6kSr9H_8,Muj,388,I,141,113,True,False,False,False
4S73eXgOyzxIQhbZ7YowCJNdEj3gcKDiLBDLkduqD8Y5q_M,formmyyy,72,I,37,29,False,False,False,False
XPjEWQnLhK01_9zhSFeM5VWDJcTjYc7mcVE8bY9_BiSvxyE,MasterOfPoros,118,I,140,112,False,False,False,True
X624W1G01gYLnrGEnAs7ryFdSMnGXBUSB2xftIFNQa9e_RI,Quadratum,323,I,174,175,False,False,False,False
uA1DyEiQ28dhIhj0QM1EFc9Yh_TJt9rkK9MXVnt0cO0-ezc,O Morte O,0,I,16,8,False,False,False,False
Yl-pD1F2AkAKZ9UnrchCOghu7oJfrBZgcWbUecgDg39-M_A,xPP DRL44 xDD,140,I,109,89,False,False,False,False
QAx6L1qQaCcou1oV3KGaRBSbQkFeYCJlbd1h2ELaxBGduM7h,Týñ,2,I,436,426,False,False,True,False
SqeDx5cpb_L_vIP2EiOBRbepRb5aK_NKmqQ5kAcqKT6v2yw,Jummins,1,I,30,24,False,False,True,True
LDj2Ie9rTqF8ZMIoGBUfRFuATl_Ld9d26OlH86LrWbSwZ0TO,James VaIentine,81,I,216,221,False,False,False,False
QF_b-kQUNHuX6F2SEoV8sPOD35RyVepy8qj-QMo_jTTMXq2-,Däerror,1,I,64,53,False,False,True,True
usEQrHi7t7ZioCU0Ejne5hmE-fIZkGYWvQWA2y3tJuU8kiw,Cαndido,140,I,155,144,False,False,False,False
QVFnK6YU9TvVRDH8GyKHutIz3OkMtNPqyBkAzzgsw2BoHOQ,Seafrost,17,I,31,24,False,False,False,False
2Yrg9oSNjYKcQcRExhn5Ijy2ZKcdt26vgF3DKKmYeaBsK9o,Cutlight,224,I,110,114,True,False,False,False
ZI7W-B71uyotN7QEGhy0kXGmQ0Uh-qZFUx-jsdhtj4-KrZY3,Nid IS BAD,13,I,128,124,False,False,False,False
FuyPa9kA0Gee7r1JrEITp9YIHxJySVDVGiCGWkGm4WhdDWs,Der Sebo aus NRW,145,I,131,129,False,False,False,False
Y3t5CMrlflscpCjNg1b9NfkL803Q7JvtXhNGR2um77xkXzks0-ynLrOJ2g,DiamondEuneSmurf,21,I,35,17,False,False,True,False
AGZSdVHBAOkr1Ox_grAjx29ImsBZxMsPZ9GPPUnJLQulLG4EymaWIRv0PA,9184018,506,I,100,72,False,False,False,False
eX-V1bTqmKBXx_eU1gfz0gYIH5SBwF8CDFm5TLRwrUQdOYs,Third side,1,I,96,56,False,False,False,True
vVJ0djArYMKl4dBF1lsoZwqJvf7UjfTgWnb_537YxxuBS_o,Bard Loves Lean,326,I,91,70,False,False,False,False
y_anAFeQ2Ejai6rADjyA7Vo9OoL5a6tnV4VRGjJnU2tclYQp,Oh hello Bird,59,I,103,99,False,False,True,False
SkJqPOZzVWkG-7kOrN4-FLWiSGuaEVzPmqMCHNPL5gL5mH19gVP7X4EH2w,MrMrozo GF,33,I,85,73,False,False,False,False
iqjJrPI6EROLbD-tJ5_Q7yokf0unzVVLUgvuj5eoeQetXE4,Yrag,1,I,47,38,False,False,True,False
mLESby8cAbF9GbpaBDvrrcKqYvGZNLSnpwI9DFhDgq1aXuk,AlphasIRL,470,I,271,256,True,False,False,False
rdZ1TNC8JMk9_bPK7gpWYB20PmCE8FKw-jAPhlIPurYzuvwt,Poulegeant,187,I,157,143,True,False,False,True
l26HDPI0YFBXlFJcgalr-zQl7qCKVp6wgjDbgXeif4zhLrg,Wilhelm IV,452,I,77,54,False,False,False,False
TZLJLZ2jOrNFN3LCeJYntFzF-1EG1PkmuHGA5MoTYD1PV_Gm,Take me rough,0,I,52,43,False,False,True,False
Qt_EDNOwAKwcPhLvbgdDIexvbmO7q3F9BO7KXlqRiO2y,xQ TinyFloW,0,I,58,50,False,False,True,False
0sUUbwnVVpoxVX9xDLPpg2Dt7hWDImuySRph3N2Ki6DlKUs,KiwiEsser,80,I,30,16,False,False,False,False
7vb7e8XnnsxfGLU-yoHClOLtjtqfE-eCUYoCJDxKscJiCyo,Olivier Bruno,0,I,139,124,False,False,False,False
wj0dUrVUc36e5NyCTeed9OKaAuREwPOGOToaqRBsYfmFNlc,Sakuryhu,344,I,99,74,False,False,False,False
OX1ewCs_ZgUWY6jVUtSOcEFRCZoWrL4NKYR5B3vGsVcb28oxDzEE6KXFNQ,Emental3r,407,I,153,131,True,False,False,False
WmxQOFoj92GJ8CbPZLJVYRiZFNlcEnD676mV9bwEgY_si6Lb2pWzywjuwQ,KoS QiYana,78,I,73,43,False,False,False,False
WbIqli0GxZ6cnOvZ147Bnr1KTUN44ryV7FLUlsIw6--3Lek,RespektFaust,193,I,75,73,False,False,False,True
uZwCXxJ6hdtemM5Z3nYFYvcKLESXyYTkvmqX4KiiQ-sR0tQ,Iconίc,17,I,128,120,False,False,False,False
